"sample","Gene","ID","TF","E_ID","enhancer"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_94481","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_94679","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_94955","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_95576","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_96006","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_97221","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_99112","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_99535","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_100085","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_100171","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_102136","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_102936","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_102972","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_103462","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_103988","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_104497","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_104983","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_107162","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_107198","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_107272","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_107392","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_108770","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_109635","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_109877","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_110847","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_111709","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_111827","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_111835","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_112583","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_113158","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_113165","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_113318","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_113727","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_114423","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_114440","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_117060","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_117349","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_117391","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_118785","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_118810","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_119016","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_119765","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_119867","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_120423","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_121561","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_121705","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_122293","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_123591","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_123655","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_123686","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_125395","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_125666","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_125731","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_126191","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_126458","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_126608","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_127873","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_129917","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_130155","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_130450","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_130984","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_131220","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_131223","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_132165","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_132284","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_132371","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_134360","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_136365","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_137191","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_137434","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_137496","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_137674","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_138125","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_138130","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_139436","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_140236","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_141800","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_142245","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_142464","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_142991","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_143306","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_145437","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_145756","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_145848","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_146312","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_146976","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_147338","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_148199","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_148552","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_150517","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_152397","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_152880","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_152908","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_153547","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_153966","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_154595","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_155015","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_155045","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_155291","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_156880","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_157032","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_157519","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_157932","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_158153","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_159252","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_159356","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_159590","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_160143","HTN_E"
"Normal","KCNIP2-AS1",95363,"TCF7L1","E_162270","HTN_E"
"Normal","PSD",95441,"RUNX1","E_4274","Nor_E"
"Normal","PSD",95441,"RUNX1","E_25213","Nor_E"
"Normal","PSD",95441,"RUNX1","E_27479","Nor_E"
"Normal","PSD",95441,"RUNX1","E_31630","Nor_E"
"Normal","PSD",95441,"RUNX1","E_49779","Nor_E"
"Normal","PSD",95441,"RUNX1","E_53991","Nor_E"
"Normal","PSD",95441,"RUNX1","E_54011","Nor_E"
"Normal","PSD",95441,"RUNX1","E_103312","Nor_E"
"Normal","PSD",95441,"RUNX1","E_108343","Nor_E"
"Normal","PSD",95441,"RUNX1","E_111708","Nor_E"
"Normal","PSD",95441,"RUNX1","E_124029","Nor_E"
"Normal","PSD",95441,"RUNX1","E_125381","Nor_E"
"Normal","PSD",95441,"RUNX1","E_135200","Nor_E"
"Normal","PSD",95441,"RUNX1","E_136063","Nor_E"
"Normal","PSD",95441,"RUNX1","E_145241","Nor_E"
"Normal","PSD",95441,"RUNX1","E_146300","Nor_E"
"Normal","PSD",95441,"RUNX1","E_146862","Nor_E"
"Normal","PSD",95441,"RUNX1","E_147918","Nor_E"
"Normal","PSD",95441,"RUNX1","E_441","HTN_E"
"Normal","PSD",95441,"RUNX1","E_653","HTN_E"
"Normal","PSD",95441,"RUNX1","E_760","HTN_E"
"Normal","PSD",95441,"RUNX1","E_840","HTN_E"
"Normal","PSD",95441,"RUNX1","E_1092","HTN_E"
"Normal","PSD",95441,"RUNX1","E_1108","HTN_E"
"Normal","PSD",95441,"RUNX1","E_1110","HTN_E"
"Normal","PSD",95441,"RUNX1","E_1114","HTN_E"
"Normal","PSD",95441,"RUNX1","E_1341","HTN_E"
"Normal","PSD",95441,"RUNX1","E_1407","HTN_E"
"Normal","PSD",95441,"RUNX1","E_1870","HTN_E"
"Normal","PSD",95441,"RUNX1","E_1875","HTN_E"
"Normal","PSD",95441,"RUNX1","E_2005","HTN_E"
"Normal","PSD",95441,"RUNX1","E_2007","HTN_E"
"Normal","PSD",95441,"RUNX1","E_2010","HTN_E"
"Normal","PSD",95441,"RUNX1","E_2011","HTN_E"
"Normal","PSD",95441,"RUNX1","E_2273","HTN_E"
"Normal","PSD",95441,"RUNX1","E_2290","HTN_E"
"Normal","PSD",95441,"RUNX1","E_2684","HTN_E"
"Normal","PSD",95441,"RUNX1","E_2816","HTN_E"
"Normal","PSD",95441,"RUNX1","E_2952","HTN_E"
"Normal","PSD",95441,"RUNX1","E_3002","HTN_E"
"Normal","PSD",95441,"RUNX1","E_4219","HTN_E"
"Normal","PSD",95441,"RUNX1","E_4308","HTN_E"
"Normal","PSD",95441,"RUNX1","E_5208","HTN_E"
"Normal","PSD",95441,"RUNX1","E_5806","HTN_E"
"Normal","PSD",95441,"RUNX1","E_5851","HTN_E"
"Normal","PSD",95441,"RUNX1","E_6086","HTN_E"
"Normal","PSD",95441,"RUNX1","E_6087","HTN_E"
"Normal","PSD",95441,"RUNX1","E_6222","HTN_E"
"Normal","PSD",95441,"RUNX1","E_10625","HTN_E"
"Normal","PSD",95441,"RUNX1","E_11227","HTN_E"
"Normal","PSD",95441,"RUNX1","E_11365","HTN_E"
"Normal","PSD",95441,"RUNX1","E_11440","HTN_E"
"Normal","PSD",95441,"RUNX1","E_11825","HTN_E"
"Normal","PSD",95441,"RUNX1","E_12084","HTN_E"
"Normal","PSD",95441,"RUNX1","E_12716","HTN_E"
"Normal","PSD",95441,"RUNX1","E_13260","HTN_E"
"Normal","PSD",95441,"RUNX1","E_13381","HTN_E"
"Normal","PSD",95441,"RUNX1","E_14151","HTN_E"
"Normal","PSD",95441,"RUNX1","E_14227","HTN_E"
"Normal","PSD",95441,"RUNX1","E_14250","HTN_E"
"Normal","PSD",95441,"RUNX1","E_14449","HTN_E"
"Normal","PSD",95441,"RUNX1","E_15397","HTN_E"
"Normal","PSD",95441,"RUNX1","E_15547","HTN_E"
"Normal","PSD",95441,"RUNX1","E_16228","HTN_E"
"Normal","PSD",95441,"RUNX1","E_16366","HTN_E"
"Normal","PSD",95441,"RUNX1","E_16965","HTN_E"
"Normal","PSD",95441,"RUNX1","E_17076","HTN_E"
"Normal","PSD",95441,"RUNX1","E_17135","HTN_E"
"Normal","PSD",95441,"RUNX1","E_17590","HTN_E"
"Normal","PSD",95441,"RUNX1","E_17862","HTN_E"
"Normal","PSD",95441,"RUNX1","E_17863","HTN_E"
"Normal","PSD",95441,"RUNX1","E_17938","HTN_E"
"Normal","PSD",95441,"RUNX1","E_18391","HTN_E"
"Normal","PSD",95441,"RUNX1","E_18513","HTN_E"
"Normal","PSD",95441,"RUNX1","E_18586","HTN_E"
"Normal","PSD",95441,"RUNX1","E_18918","HTN_E"
"Normal","PSD",95441,"RUNX1","E_19582","HTN_E"
"Normal","PSD",95441,"RUNX1","E_19726","HTN_E"
"Normal","PSD",95441,"RUNX1","E_20811","HTN_E"
"Normal","PSD",95441,"RUNX1","E_20974","HTN_E"
"Normal","PSD",95441,"RUNX1","E_21236","HTN_E"
"Normal","PSD",95441,"RUNX1","E_21784","HTN_E"
"Normal","PSD",95441,"RUNX1","E_24294","HTN_E"
"Normal","PSD",95441,"RUNX1","E_25052","HTN_E"
"Normal","PSD",95441,"RUNX1","E_25242","HTN_E"
"Normal","PSD",95441,"RUNX1","E_26135","HTN_E"
"Normal","PSD",95441,"RUNX1","E_26338","HTN_E"
"Normal","PSD",95441,"RUNX1","E_26532","HTN_E"
"Normal","PSD",95441,"RUNX1","E_28284","HTN_E"
"Normal","PSD",95441,"RUNX1","E_28772","HTN_E"
"Normal","PSD",95441,"RUNX1","E_28773","HTN_E"
"Normal","PSD",95441,"RUNX1","E_28885","HTN_E"
"Normal","PSD",95441,"RUNX1","E_31315","HTN_E"
"Normal","PSD",95441,"RUNX1","E_31343","HTN_E"
"Normal","PSD",95441,"RUNX1","E_31469","HTN_E"
"Normal","PSD",95441,"RUNX1","E_31589","HTN_E"
"Normal","PSD",95441,"RUNX1","E_32212","HTN_E"
"Normal","PSD",95441,"RUNX1","E_32286","HTN_E"
"Normal","PSD",95441,"RUNX1","E_32299","HTN_E"
"Normal","PSD",95441,"RUNX1","E_32559","HTN_E"
"Normal","PSD",95441,"RUNX1","E_33248","HTN_E"
"Normal","PSD",95441,"RUNX1","E_33567","HTN_E"
"Normal","PSD",95441,"RUNX1","E_34708","HTN_E"
"Normal","PSD",95441,"RUNX1","E_35047","HTN_E"
"Normal","PSD",95441,"RUNX1","E_35145","HTN_E"
"Normal","PSD",95441,"RUNX1","E_35259","HTN_E"
"Normal","PSD",95441,"RUNX1","E_35260","HTN_E"
"Normal","PSD",95441,"RUNX1","E_35355","HTN_E"
"Normal","PSD",95441,"RUNX1","E_35512","HTN_E"
"Normal","PSD",95441,"RUNX1","E_36049","HTN_E"
"Normal","PSD",95441,"RUNX1","E_37351","HTN_E"
"Normal","PSD",95441,"RUNX1","E_37655","HTN_E"
"Normal","PSD",95441,"RUNX1","E_37665","HTN_E"
"Normal","PSD",95441,"RUNX1","E_39129","HTN_E"
"Normal","PSD",95441,"RUNX1","E_39218","HTN_E"
"Normal","PSD",95441,"RUNX1","E_39747","HTN_E"
"Normal","PSD",95441,"RUNX1","E_39996","HTN_E"
"Normal","PSD",95441,"RUNX1","E_40156","HTN_E"
"Normal","PSD",95441,"RUNX1","E_40266","HTN_E"
"Normal","PSD",95441,"RUNX1","E_40751","HTN_E"
"Normal","PSD",95441,"RUNX1","E_40950","HTN_E"
"Normal","PSD",95441,"RUNX1","E_41547","HTN_E"
"Normal","PSD",95441,"RUNX1","E_42511","HTN_E"
"Normal","PSD",95441,"RUNX1","E_44051","HTN_E"
"Normal","PSD",95441,"RUNX1","E_44295","HTN_E"
"Normal","PSD",95441,"RUNX1","E_46194","HTN_E"
"Normal","PSD",95441,"RUNX1","E_46196","HTN_E"
"Normal","PSD",95441,"RUNX1","E_46653","HTN_E"
"Normal","PSD",95441,"RUNX1","E_47185","HTN_E"
"Normal","PSD",95441,"RUNX1","E_47225","HTN_E"
"Normal","PSD",95441,"RUNX1","E_47464","HTN_E"
"Normal","PSD",95441,"RUNX1","E_48283","HTN_E"
"Normal","PSD",95441,"RUNX1","E_49162","HTN_E"
"Normal","PSD",95441,"RUNX1","E_49813","HTN_E"
"Normal","PSD",95441,"RUNX1","E_49825","HTN_E"
"Normal","PSD",95441,"RUNX1","E_50087","HTN_E"
"Normal","PSD",95441,"RUNX1","E_50260","HTN_E"
"Normal","PSD",95441,"RUNX1","E_50860","HTN_E"
"Normal","PSD",95441,"RUNX1","E_51399","HTN_E"
"Normal","PSD",95441,"RUNX1","E_51712","HTN_E"
"Normal","PSD",95441,"RUNX1","E_52410","HTN_E"
"Normal","PSD",95441,"RUNX1","E_52413","HTN_E"
"Normal","PSD",95441,"RUNX1","E_53407","HTN_E"
"Normal","PSD",95441,"RUNX1","E_54018","HTN_E"
"Normal","PSD",95441,"RUNX1","E_54343","HTN_E"
"Normal","PSD",95441,"RUNX1","E_54479","HTN_E"
"Normal","PSD",95441,"RUNX1","E_56159","HTN_E"
"Normal","PSD",95441,"RUNX1","E_56189","HTN_E"
"Normal","PSD",95441,"RUNX1","E_56229","HTN_E"
"Normal","PSD",95441,"RUNX1","E_56249","HTN_E"
"Normal","PSD",95441,"RUNX1","E_56513","HTN_E"
"Normal","PSD",95441,"RUNX1","E_56525","HTN_E"
"Normal","PSD",95441,"RUNX1","E_56571","HTN_E"
"Normal","PSD",95441,"RUNX1","E_57342","HTN_E"
"Normal","PSD",95441,"RUNX1","E_58007","HTN_E"
"Normal","PSD",95441,"RUNX1","E_58090","HTN_E"
"Normal","PSD",95441,"RUNX1","E_58997","HTN_E"
"Normal","PSD",95441,"RUNX1","E_59043","HTN_E"
"Normal","PSD",95441,"RUNX1","E_59150","HTN_E"
"Normal","PSD",95441,"RUNX1","E_59299","HTN_E"
"Normal","PSD",95441,"RUNX1","E_59361","HTN_E"
"Normal","PSD",95441,"RUNX1","E_60221","HTN_E"
"Normal","PSD",95441,"RUNX1","E_60354","HTN_E"
"Normal","PSD",95441,"RUNX1","E_60750","HTN_E"
"Normal","PSD",95441,"RUNX1","E_60952","HTN_E"
"Normal","PSD",95441,"RUNX1","E_61268","HTN_E"
"Normal","PSD",95441,"RUNX1","E_61380","HTN_E"
"Normal","PSD",95441,"RUNX1","E_61935","HTN_E"
"Normal","PSD",95441,"RUNX1","E_61954","HTN_E"
"Normal","PSD",95441,"RUNX1","E_62516","HTN_E"
"Normal","PSD",95441,"RUNX1","E_63062","HTN_E"
"Normal","PSD",95441,"RUNX1","E_63299","HTN_E"
"Normal","PSD",95441,"RUNX1","E_63455","HTN_E"
"Normal","PSD",95441,"RUNX1","E_64082","HTN_E"
"Normal","PSD",95441,"RUNX1","E_65084","HTN_E"
"Normal","PSD",95441,"RUNX1","E_65171","HTN_E"
"Normal","PSD",95441,"RUNX1","E_65177","HTN_E"
"Normal","PSD",95441,"RUNX1","E_65374","HTN_E"
"Normal","PSD",95441,"RUNX1","E_65604","HTN_E"
"Normal","PSD",95441,"RUNX1","E_65618","HTN_E"
"Normal","PSD",95441,"RUNX1","E_65632","HTN_E"
"Normal","PSD",95441,"RUNX1","E_66171","HTN_E"
"Normal","PSD",95441,"RUNX1","E_67114","HTN_E"
"Normal","PSD",95441,"RUNX1","E_67198","HTN_E"
"Normal","PSD",95441,"RUNX1","E_68186","HTN_E"
"Normal","PSD",95441,"RUNX1","E_68606","HTN_E"
"Normal","PSD",95441,"RUNX1","E_68853","HTN_E"
"Normal","PSD",95441,"RUNX1","E_68885","HTN_E"
"Normal","PSD",95441,"RUNX1","E_69363","HTN_E"
"Normal","PSD",95441,"RUNX1","E_69391","HTN_E"
"Normal","PSD",95441,"RUNX1","E_69534","HTN_E"
"Normal","PSD",95441,"RUNX1","E_69986","HTN_E"
"Normal","PSD",95441,"RUNX1","E_70418","HTN_E"
"Normal","PSD",95441,"RUNX1","E_70512","HTN_E"
"Normal","PSD",95441,"RUNX1","E_70651","HTN_E"
"Normal","PSD",95441,"RUNX1","E_70914","HTN_E"
"Normal","PSD",95441,"RUNX1","E_72041","HTN_E"
"Normal","PSD",95441,"RUNX1","E_72326","HTN_E"
"Normal","PSD",95441,"RUNX1","E_72793","HTN_E"
"Normal","PSD",95441,"RUNX1","E_73548","HTN_E"
"Normal","PSD",95441,"RUNX1","E_74083","HTN_E"
"Normal","PSD",95441,"RUNX1","E_75544","HTN_E"
"Normal","PSD",95441,"RUNX1","E_75672","HTN_E"
"Normal","PSD",95441,"RUNX1","E_75935","HTN_E"
"Normal","PSD",95441,"RUNX1","E_76875","HTN_E"
"Normal","PSD",95441,"RUNX1","E_76881","HTN_E"
"Normal","PSD",95441,"RUNX1","E_78486","HTN_E"
"Normal","PSD",95441,"RUNX1","E_78978","HTN_E"
"Normal","PSD",95441,"RUNX1","E_79596","HTN_E"
"Normal","PSD",95441,"RUNX1","E_79768","HTN_E"
"Normal","PSD",95441,"RUNX1","E_80380","HTN_E"
"Normal","PSD",95441,"RUNX1","E_80388","HTN_E"
"Normal","PSD",95441,"RUNX1","E_80691","HTN_E"
"Normal","PSD",95441,"RUNX1","E_80701","HTN_E"
"Normal","PSD",95441,"RUNX1","E_81735","HTN_E"
"Normal","PSD",95441,"RUNX1","E_82564","HTN_E"
"Normal","PSD",95441,"RUNX1","E_82940","HTN_E"
"Normal","PSD",95441,"RUNX1","E_83068","HTN_E"
"Normal","PSD",95441,"RUNX1","E_83235","HTN_E"
"Normal","PSD",95441,"RUNX1","E_83602","HTN_E"
"Normal","PSD",95441,"RUNX1","E_84055","HTN_E"
"Normal","PSD",95441,"RUNX1","E_84276","HTN_E"
"Normal","PSD",95441,"RUNX1","E_84277","HTN_E"
"Normal","PSD",95441,"RUNX1","E_84387","HTN_E"
"Normal","PSD",95441,"RUNX1","E_84973","HTN_E"
"Normal","PSD",95441,"RUNX1","E_85233","HTN_E"
"Normal","PSD",95441,"RUNX1","E_85974","HTN_E"
"Normal","PSD",95441,"RUNX1","E_86113","HTN_E"
"Normal","PSD",95441,"RUNX1","E_86417","HTN_E"
"Normal","PSD",95441,"RUNX1","E_86688","HTN_E"
"Normal","PSD",95441,"RUNX1","E_86876","HTN_E"
"Normal","PSD",95441,"RUNX1","E_87238","HTN_E"
"Normal","PSD",95441,"RUNX1","E_87397","HTN_E"
"Normal","PSD",95441,"RUNX1","E_87629","HTN_E"
"Normal","PSD",95441,"RUNX1","E_87652","HTN_E"
"Normal","PSD",95441,"RUNX1","E_88067","HTN_E"
"Normal","PSD",95441,"RUNX1","E_88107","HTN_E"
"Normal","PSD",95441,"RUNX1","E_88148","HTN_E"
"Normal","PSD",95441,"RUNX1","E_88152","HTN_E"
"Normal","PSD",95441,"RUNX1","E_88153","HTN_E"
"Normal","PSD",95441,"RUNX1","E_88234","HTN_E"
"Normal","PSD",95441,"RUNX1","E_88363","HTN_E"
"Normal","PSD",95441,"RUNX1","E_88364","HTN_E"
"Normal","PSD",95441,"RUNX1","E_88444","HTN_E"
"Normal","PSD",95441,"RUNX1","E_88456","HTN_E"
"Normal","PSD",95441,"RUNX1","E_88815","HTN_E"
"Normal","PSD",95441,"RUNX1","E_89153","HTN_E"
"Normal","PSD",95441,"RUNX1","E_89285","HTN_E"
"Normal","PSD",95441,"RUNX1","E_89286","HTN_E"
"Normal","PSD",95441,"RUNX1","E_89618","HTN_E"
"Normal","PSD",95441,"RUNX1","E_89638","HTN_E"
"Normal","PSD",95441,"RUNX1","E_89727","HTN_E"
"Normal","PSD",95441,"RUNX1","E_90175","HTN_E"
"Normal","PSD",95441,"RUNX1","E_90729","HTN_E"
"Normal","PSD",95441,"RUNX1","E_91315","HTN_E"
"Normal","PSD",95441,"RUNX1","E_93297","HTN_E"
"Normal","PSD",95441,"RUNX1","E_93436","HTN_E"
"Normal","PSD",95441,"RUNX1","E_93459","HTN_E"
"Normal","PSD",95441,"RUNX1","E_93615","HTN_E"
"Normal","PSD",95441,"RUNX1","E_93743","HTN_E"
"Normal","PSD",95441,"RUNX1","E_94249","HTN_E"
"Normal","PSD",95441,"RUNX1","E_94373","HTN_E"
"Normal","PSD",95441,"RUNX1","E_94456","HTN_E"
"Normal","PSD",95441,"RUNX1","E_94679","HTN_E"
"Normal","PSD",95441,"RUNX1","E_94955","HTN_E"
"Normal","PSD",95441,"RUNX1","E_95212","HTN_E"
"Normal","PSD",95441,"RUNX1","E_95564","HTN_E"
"Normal","PSD",95441,"RUNX1","E_95576","HTN_E"
"Normal","PSD",95441,"RUNX1","E_95851","HTN_E"
"Normal","PSD",95441,"RUNX1","E_96007","HTN_E"
"Normal","PSD",95441,"RUNX1","E_96014","HTN_E"
"Normal","PSD",95441,"RUNX1","E_96017","HTN_E"
"Normal","PSD",95441,"RUNX1","E_96096","HTN_E"
"Normal","PSD",95441,"RUNX1","E_96173","HTN_E"
"Normal","PSD",95441,"RUNX1","E_96257","HTN_E"
"Normal","PSD",95441,"RUNX1","E_96661","HTN_E"
"Normal","PSD",95441,"RUNX1","E_97221","HTN_E"
"Normal","PSD",95441,"RUNX1","E_97222","HTN_E"
"Normal","PSD",95441,"RUNX1","E_97224","HTN_E"
"Normal","PSD",95441,"RUNX1","E_97243","HTN_E"
"Normal","PSD",95441,"RUNX1","E_97438","HTN_E"
"Normal","PSD",95441,"RUNX1","E_98070","HTN_E"
"Normal","PSD",95441,"RUNX1","E_98568","HTN_E"
"Normal","PSD",95441,"RUNX1","E_98596","HTN_E"
"Normal","PSD",95441,"RUNX1","E_99113","HTN_E"
"Normal","PSD",95441,"RUNX1","E_99120","HTN_E"
"Normal","PSD",95441,"RUNX1","E_99535","HTN_E"
"Normal","PSD",95441,"RUNX1","E_100221","HTN_E"
"Normal","PSD",95441,"RUNX1","E_101286","HTN_E"
"Normal","PSD",95441,"RUNX1","E_101366","HTN_E"
"Normal","PSD",95441,"RUNX1","E_101666","HTN_E"
"Normal","PSD",95441,"RUNX1","E_102142","HTN_E"
"Normal","PSD",95441,"RUNX1","E_102758","HTN_E"
"Normal","PSD",95441,"RUNX1","E_102877","HTN_E"
"Normal","PSD",95441,"RUNX1","E_102972","HTN_E"
"Normal","PSD",95441,"RUNX1","E_103446","HTN_E"
"Normal","PSD",95441,"RUNX1","E_103476","HTN_E"
"Normal","PSD",95441,"RUNX1","E_103603","HTN_E"
"Normal","PSD",95441,"RUNX1","E_104159","HTN_E"
"Normal","PSD",95441,"RUNX1","E_104339","HTN_E"
"Normal","PSD",95441,"RUNX1","E_104352","HTN_E"
"Normal","PSD",95441,"RUNX1","E_104497","HTN_E"
"Normal","PSD",95441,"RUNX1","E_104983","HTN_E"
"Normal","PSD",95441,"RUNX1","E_106557","HTN_E"
"Normal","PSD",95441,"RUNX1","E_107162","HTN_E"
"Normal","PSD",95441,"RUNX1","E_107198","HTN_E"
"Normal","PSD",95441,"RUNX1","E_107876","HTN_E"
"Normal","PSD",95441,"RUNX1","E_109036","HTN_E"
"Normal","PSD",95441,"RUNX1","E_109436","HTN_E"
"Normal","PSD",95441,"RUNX1","E_111027","HTN_E"
"Normal","PSD",95441,"RUNX1","E_111417","HTN_E"
"Normal","PSD",95441,"RUNX1","E_111668","HTN_E"
"Normal","PSD",95441,"RUNX1","E_111710","HTN_E"
